dataset_split,sample_name,region_id,area,perimeter,log_area,log_perimeter,circularity,bbox_min_row,bbox_max_row,bbox_min_col,bbox_max_col,bbox_width,bbox_height,bbox_area,extent,centroid_row,centroid_col
test,sample_0006,5,771,144,6.647688373563329,4.969813299576001,0.4672391851693153,100,127,36,78,43,28,1204,0.6403654485049833,116.09727626459144,54.13878080415046
test,sample_0006,6,718,172,6.576469569048224,5.147494476813453,0.304984251660015,82,121,89,127,39,40,1560,0.46025641025641023,102.90947075208913,114.16295264623956
test,sample_0006,7,92,42,4.5217885770490405,3.7376696182833684,0.655388943606034,100,109,84,94,11,10,110,0.8363636363636363,104.51086956521739,88.58695652173913
test,sample_0006,8,232,78,5.44673737166631,4.356708826689592,0.47919098989666803,110,127,76,94,19,18,342,0.6783625730994152,119.96120689655173,84.35775862068965
test,sample_0006,9,385,92,5.953243334287785,4.5217885770490405,0.5716035782760257,112,127,89,117,29,16,464,0.8297413793103449,119.59220779220779,103.26753246753246
test,sample_0006,10,108,44,4.68213122712422,3.784189633918261,0.7010165425365654,116,127,118,127,10,12,120,0.9,121.98148148148148,122.87037037037037
test,sample_0007,1,11842,530,9.37940781309172,6.272877006546167,0.5297649014426533,0,121,0,127,128,122,15616,0.7583247950819673,47.12801891572369,64.39072791758149
test,sample_0007,2,292,90,5.676753802268282,4.499809670330265,0.4530099036287504,66,91,0,14,15,26,390,0.7487179487179487,77.08561643835617,5.763698630136986
test,sample_0007,3,24,24,3.1780538303479458,3.1780538303479458,0.5235987755982988,81,86,10,15,6,6,36,0.6666666666666666,83.45833333333333,13.0
test,sample_0007,4,10,16,2.302585092994046,2.772588722239781,0.4908738521234052,85,90,10,11,2,6,12,0.8333333333333334,87.5,10.6
test,sample_0007,5,2531,266,7.836369760545124,5.583496308781699,0.4495093564495317,87,127,0,89,90,41,3690,0.6859078590785908,111.59660213354405,36.346898459107074
test,sample_0007,6,11,14,2.3978952727983707,2.6390573296152584,0.7052554936630147,86,89,12,14,3,4,12,0.9166666666666666,87.63636363636364,12.909090909090908
test,sample_0007,7,3,8,1.0986122886681098,2.0794415416798357,0.5890486225480862,91,92,0,1,2,2,4,0.75,91.66666666666667,0.6666666666666666
test,sample_0007,8,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,84,85,16,20,5,2,10,0.9,84.55555555555556,17.77777777777778
test,sample_0007,9,1660,186,7.414572881350589,5.225746673713202,0.6029649444975207,76,127,90,127,38,52,1976,0.840080971659919,103.73614457831326,110.41626506024096
test,sample_0007,10,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,127,127,89,90,2,1,2,1.0,127.0,89.5
test,sample_0008,1,260,76,5.560681631015528,4.330733340286331,0.5656607271006553,0,15,0,19,20,16,320,0.8125,7.3076923076923075,8.342307692307692
test,sample_0008,2,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,13,14,0,0,1,2,2,1.0,13.5,0.0
test,sample_0008,3,155,58,5.043425116919247,4.060443010546419,0.579009347570057,13,29,0,11,12,17,204,0.7598039215686274,21.193548387096776,4.929032258064516
test,sample_0008,4,4757,408,8.467372496432281,6.0112671744041615,0.3591060229990063,0,84,0,92,93,85,7905,0.6017710309930424,32.97918856422115,39.79756148833298
test,sample_0008,5,694,150,6.542471960506805,5.0106352940962555,0.3876027202829007,43,71,36,73,38,29,1102,0.6297640653357531,58.17579250720461,54.68876080691643
test,sample_0008,6,55,34,4.007333185232471,3.5263605246161616,0.5978809548354278,0,7,85,93,9,8,72,0.7638888888888888,2.963636363636364,89.67272727272727
test,sample_0008,7,695,142,6.543911845564792,4.955827057601261,0.4331297151844686,0,29,86,121,36,30,1080,0.6435185185185185,14.040287769784173,104.18273381294964
test,sample_0008,8,1630,270,7.396335293800808,5.598421958998375,0.2809764622963711,21,90,72,111,40,70,2800,0.5821428571428572,54.193251533742334,90.6558282208589
test,sample_0008,9,272,98,5.605802066295998,4.584967478670572,0.3558988762084231,0,26,113,127,15,27,405,0.671604938271605,10.378676470588236,121.65808823529412
test,sample_0008,10,53,36,3.970291913552122,3.58351893845611,0.5139025019761081,26,32,106,116,11,7,77,0.6883116883116883,29.056603773584907,110.56603773584905
test,sample_0008,11,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,17,18,127,127,1,2,2,1.0,17.5,127.0
test,sample_0008,12,373,104,5.921578419643816,4.6443908991413725,0.4333631877917873,25,55,109,127,19,31,589,0.633276740237691,39.49597855227882,120.55495978552278
test,sample_0008,13,60,36,4.0943445622221,3.58351893845611,0.5817764173314431,40,48,103,111,9,9,81,0.7407407407407407,43.983333333333334,106.91666666666667
test,sample_0008,14,819,144,6.70808408385307,4.969813299576001,0.49632800603588745,46,83,97,127,31,38,1178,0.6952461799660441,65.07692307692308,113.17582417582418
test,sample_0008,15,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,66,67,1,1,1,2,2,1.0,66.5,1.0
test,sample_0008,16,694,146,6.542471960506805,4.983606621708336,0.40913216393156626,69,117,0,22,23,49,1127,0.6157941437444543,96.45100864553314,8.26801152737752
test,sample_0008,17,3138,312,8.051340933292979,5.7430031878094825,0.40509195212708626,67,127,18,87,70,61,4270,0.7348946135831381,98.73741236456341,53.310070108349265
test,sample_0008,18,303,96,5.713732805509369,4.564348191467836,0.4131521588705327,78,103,14,34,21,26,546,0.554945054945055,88.9009900990099,23.557755775577558
test,sample_0008,19,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,85,85,13,14,2,1,2,1.0,85.0,13.5
test,sample_0008,20,90,46,4.499809670330265,3.828641396489095,0.5344864628035565,97,109,22,30,9,13,117,0.7692307692307693,103.88888888888889,25.9
test,sample_0008,21,250,68,5.521460917862246,4.219507705176107,0.6794101759493497,114,127,0,19,20,14,280,0.8928571428571429,121.112,8.756
test,sample_0008,22,1922,204,7.561121589530238,5.318119993844216,0.5803672702998446,85,127,76,127,52,43,2236,0.8595706618962433,108.1363163371488,103.39021852237254
test,sample_0008,23,154,64,5.0369526024136295,4.1588830833596715,0.4724660826687775,77,87,107,127,21,11,231,0.6666666666666666,83.5,118.1038961038961
test,sample_0008,24,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,126,127,89,89,1,2,2,1.0,126.5,89.0
test,sample_0009,1,1008,150,6.915723448631314,5.0106352940962555,0.562973403523291,0,31,0,40,41,32,1312,0.7682926829268293,13.322420634920634,18.15972222222222
test,sample_0009,2,12519,594,9.435002769259663,6.386879319362645,0.44586831763528234,7,127,0,127,128,121,15488,0.8083032024793388,76.14729610991293,61.41984184040259
test,sample_0009,3,219,86,5.389071729816501,4.454347296253507,0.37209777779132763,0,13,39,62,24,14,336,0.6517857142857143,5.584474885844749,49.18721461187214
test,sample_0009,4,19,20,2.9444389791664403,2.995732273553991,0.5969026041820606,0,3,57,62,6,4,24,0.7916666666666666,1.2105263157894737,59.421052631578945
test,sample_0009,5,467,100,6.1463292576688975,4.605170185988092,0.5868495076905733,0,20,62,89,28,21,588,0.79421768707483,8.702355460385439,73.9914346895075
test,sample_0009,6,10,16,2.302585092994046,2.772588722239781,0.4908738521234052,3,5,57,61,5,3,15,0.6666666666666666,4.4,59.4
test,sample_0009,7,11,16,2.3978952727983707,2.772588722239781,0.5399612373357456,9,11,54,58,5,3,15,0.7333333333333333,10.363636363636363,56.0
test,sample_0009,8,14,18,2.6390573296152584,2.8903717578961645,0.5429913228426803,8,11,57,61,5,4,20,0.7,9.214285714285714,59.57142857142857
test,sample_0009,9,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,11,13,58,61,4,3,12,0.75,12.333333333333334,59.44444444444444
test,sample_0009,10,1905,220,7.552237287560802,5.393627546352362,0.49460611612302113,0,57,78,127,50,58,2900,0.656896551724138,22.599475065616797,105.53595800524934
test,sample_0009,11,203,76,5.313205979041787,4.330733340286331,0.4416504907747424,116,127,5,28,24,12,288,0.7048611111111112,122.69458128078817,15.192118226600986
